Concentration,R,G,B
465.4,179.02140343996956,152.07346041003464,89.33605289754301
467.20000000000005,169.216731461037,148.06516275674463,79.79398616306779
469.00000000000006,175.4557410289672,144.1723694119388,83.03299870886786
470.80000000000007,177.29415661644452,144.83552972867952,82.81677003009648
472.6,174.64792710524748,151.14175553892588,80.18190517504473
474.40000000000003,170.85522100577663,147.71309108245532,82.21824317923837
476.2,166.19652129073188,163.72688781864355,88.19949700074785
478.0,173.46237569711937,149.3408519609562,75.52950790089315
479.8,162.59487493301103,158.68162357274954,94.26097558623415
481.6,178.08942185476286,148.76570293066683,73.8726527874563
483.4,168.92195036903396,149.74595777886438,90.08822120944119
485.2,178.37336622076933,153.9287350589368,81.39913479709348
487.0,170.22507772391077,156.0881389547774,84.73595585411196
488.8,181.88334456836526,152.03226572897208,80.76133885687412
490.6,176.29707982307912,151.03540722701987,84.41560776370919
492.4,180.062563866121,155.83985300230444,83.78961101306561
494.2,171.62835893232207,155.06630908752132,85.57136617941602
496.0,170.1927966382765,139.7997426659284,88.12268948186245
497.8,173.8128564717528,151.0607338397649,76.21743953712958
499.6,164.83035085669218,152.49870324042732,83.26732564063389
501.4,179.54711732455985,148.7485642869409,75.52444243984964
503.2,172.84471402501336,146.8491958052802,74.65582069258123
505.0,172.2385767721692,146.7347826741709,83.59707895962705
506.8,176.88319140228944,147.19165019615744,86.04784377538981
508.6,174.5855221893408,141.1258929148483,89.95833569893252
510.4,168.06142605466763,154.0132735601129,90.3444800292307
512.2,173.74072165049296,154.73453338298884,86.74492785103918
514.0,173.33445853150712,147.68797607212713,86.14543199255979
515.8,171.21701403247405,148.94701020714052,78.08042589869802
517.6,181.23154253988815,148.36352398065287,74.7313627325592
519.4,173.13294463160287,156.87203400738127,82.99855482043515
521.2,160.40044023816645,156.61777172469039,81.75751799571917
523.0,174.5967708526335,149.55696040443158,82.23851594284379
524.8000000000001,173.34726883367742,142.42264940367525,86.7610952162001
526.6,177.84369751244216,151.89733459594132,79.55357850273391
528.4000000000001,170.92992921740444,145.9696600844631,83.10862860421001
530.2,162.40727505497068,147.5825477233541,75.40325137457354
532.0,169.53776578422315,146.61898434300653,80.422109581107
533.8,164.5897145792277,145.59769139785018,93.46667184656316
535.6,177.09979197235924,148.97749216716423,78.26265005495164
537.4,171.35172350233768,147.5375739795396,77.02345071284049
539.2,170.56499387346128,145.60505935126804,80.84943075564968
541.0,173.7672480511215,151.2276063343875,86.40841710497877
542.8,170.1361265000197,143.50750129130037,74.08936043939637
544.6,169.3260632946423,145.77097782549095,77.25481812213576
546.4,162.46522257971188,140.2768151012159,81.18845089578731
548.2,172.75142777223266,149.15441376342454,75.94767336825659
550.0,160.4608086226384,144.81460417368947,86.61594297734477
551.8,169.98028169778595,142.38694551266414,82.9741314977093
553.6,178.96909087275924,148.67415138056606,88.08187746405389
555.4,166.9890462961792,150.6681488794263,83.49140842100866
557.2,177.31478068648698,155.9000497475145,76.44749679182236
559.0,172.12340775193874,137.59396553557602,78.19225115946097
560.8,164.44404360112748,145.10100475315707,82.19310666494925
562.6,162.70718852312478,138.37035365775708,77.38441688947503
564.4,167.5076634260138,150.02497656735454,84.41611390439635
566.2,176.93308088180603,143.40315497320728,84.8831667706606
568.0,174.9396258490073,152.3805760205646,73.21133304876403
569.8,167.98756570706334,147.0600880856946,83.66395851383922
571.6,170.24167124938398,145.11904244929784,81.50734543365957
573.4,166.71620743709812,140.3806361525311,77.19311360429165
575.2,168.40771429145929,141.71759448851174,72.54154353065452
577.0,169.43523812455007,149.02657096991408,75.08928576313227
578.8,175.67427705547237,145.91176270702954,80.07739160661602
580.6,164.19210109722653,140.35404488817858,78.7558349547857
582.4,156.7993401764331,148.3007275721181,84.08457129330485
584.2,182.00337141363153,146.6260454878386,72.48541267957583
586.0,160.70316159012015,145.07328046734867,85.37709754069357
587.8,166.0192907414365,149.8800706184046,78.16221525358878
589.6,170.25859775236702,144.73312651033237,82.85410381526995
591.4,174.0036763434517,145.41542065611833,77.83868706042776
593.2,172.08637988470957,142.22009095689253,83.93346360304514
595.0,165.3456193601467,141.21097654294172,82.63552768235502
596.8,169.7182861720556,137.74513779668786,80.47038813346337
598.6,174.76732425392717,148.01028895466598,80.97614964809976
600.4,167.571595091767,141.92914520988234,85.46618445155588
602.2,180.4986644697315,139.88538793377728,79.63638960187606
604.0,174.27149348130175,146.48995650370782,80.5102125426388
605.8,167.16035879020805,135.0796856855194,75.54807502336041
607.6,162.69206040202974,147.8705157969515,78.51852450586274
609.4000000000001,164.13110113750287,141.56540775974696,81.93821038325123
611.2000000000002,168.64884369177804,149.6397507091624,78.76731840993781
613.0000000000001,161.75713412005157,138.95414148637946,88.47182320530854
614.8000000000001,170.389056681306,147.29642216366906,87.70959034025883
616.6000000000001,162.9786235243569,149.22886484895497,77.44072310279161
618.4000000000001,169.6803709215126,150.58540379327943,77.94342911411303
620.2,159.24507265839623,146.26447204175344,78.53610384557273
622.0,173.1267353100792,143.56305858358405,69.10388025015007
623.8,163.75603416872238,142.52824381153434,77.3342791571451
625.6,174.17910755383582,152.2294495946001,79.43543240049121
627.4,166.55395417686228,140.72191489116423,86.19147012849619
629.2,165.43934470141835,140.7046188511865,72.896819893185
631.0,162.89114503784666,149.54559560415157,67.57258513496329
632.8,173.43870914431508,143.61382849913304,70.41538549572823
634.6,163.3827571167583,142.25582292437235,86.57868287280392
636.4,177.0316338311183,144.6295074792248,81.93581352436539
638.2,166.09142255682733,139.77635590565268,80.56018985295225
640.0,160.18841606622195,151.215887424768,71.3965275668329
641.8,157.6634696109093,138.37254870158986,75.16205115973456
643.6,165.50331748424284,140.05221238407321,71.4830737892097
645.4,161.21173019916637,141.0999808691527,76.4286081573164
647.2,167.9574633498052,135.0991922264239,76.79605677853664
649.0,153.63750199353962,143.9547481072221,76.14735599746513
650.8,159.49806755357608,141.2598585478657,83.83221417420319
652.6,162.11308965081358,134.8356056493599,84.30500863233053
654.4,166.34990994440074,150.35658048698303,81.60011294865133
656.2,176.28126522077505,142.3010372857482,73.83932281694908
658.0,169.32149904751918,141.95743588471163,81.77876270790746
659.8,161.70549456778988,135.13413797239372,79.07897748571257
661.6,163.72684865631098,140.42663592887186,72.40047271721045
663.4,173.84962633114358,142.48718284873354,80.25610432218294
665.2,160.49513997864577,138.98623708793164,83.84241299762763
667.0,165.2389964023523,137.78647170865594,77.73407311332771
668.8,165.4952851018979,139.6552701747095,82.19414893195659
670.6,178.90625371928982,145.60854498977238,71.98660241637126
672.4,167.1594905506557,133.1658662519234,82.27267365037822
674.2,161.72564402118024,139.4720396888989,78.90438647848964
676.0,161.35918938067024,147.8122236110242,65.3464411013057
677.8,158.91407489321642,141.80493834140026,79.4280705374716
679.6,160.39268973761858,148.36127576122522,84.12654784393847
681.4,159.2433174484505,143.03671316527024,72.83598192399575
683.2,158.4242023328675,145.38489055924995,79.77496566453314
685.0,165.0776757002756,152.4922837482128,77.45219433175508
686.8,165.72059538537823,133.6253110238483,86.37933670040132
688.6,166.4195492374228,150.25758685445874,85.60774584358731
690.4,170.5135622627298,139.0538768910677,76.05166627464652
692.2,164.31378779004703,146.4591161847738,68.41721804924478
694.0,163.47764393645807,140.7954326108985,74.66669128919854
695.8,167.05044461149134,139.91647917023437,75.56887997253081
697.6,164.86864991920737,141.9090512223101,84.82334230379394
699.4,156.63268041967473,153.99823263775946,76.87715308763997
701.2,168.9031042797526,136.92617518810587,73.86232772880197
703.0,161.9206262969664,139.90312840391178,76.38710498989413
704.8,158.72389893153522,134.95060027582397,74.18074846667525
706.6,165.60679278958517,147.73692067794576,77.99258787237692
708.4,163.1338400629433,135.60857784804773,77.93922771015174
710.2,166.95834187134716,144.63319270346912,75.47715153046482
712.0,166.58879263351614,145.11277634210347,74.69170180962278
713.8,164.98901940425824,129.00458522945553,81.2140859342877
715.6,171.74504092988371,135.95660823344537,81.00770561613163
717.4,157.81970327129383,137.52013836907466,82.43322545570514
719.2,164.70779310037216,148.503710210843,76.84980069109154
721.0000000000001,171.14156277811088,141.25341748271626,83.52407170649326
722.8000000000001,162.0302319766461,139.7435174519409,75.17987704500722
724.6000000000001,150.170608245652,140.09414844563813,78.16227481743552
726.4000000000001,164.196911577657,144.68589699668152,71.91544955158454
728.2000000000002,171.75424661739285,137.20695665908582,85.03307360690864
730.0000000000001,155.33023861916908,137.76107098487475,76.65723159327638
731.8000000000001,158.03604641358442,139.0890709289201,77.08567524059134
733.6,163.2929213613477,144.97073223389933,76.27178574577223
735.4,159.64707796622386,140.84728067199316,71.57991341764354
737.2,151.04721328552046,143.53544551482352,81.37230017083262
739.0,164.7228529321595,146.3659306231665,79.6990384808756
740.8,170.0655818885304,146.3273175801989,81.85020558749709
742.6,154.16721977121304,143.66775649760297,66.33749502605453
744.4,166.2137943615211,134.43430883298785,75.33503258664007
746.2,158.35766623067957,145.70136739240195,74.08142575217455
748.0,166.39779413370752,130.62164173012187,68.13010953966261
749.8,164.82415213458,142.83353523803413,70.58186564353282
751.6,148.3781353947914,132.44934559342215,78.47211791586021
753.4,158.78337937669997,142.14808720118904,82.96403278311689
755.2,155.5188006671122,136.36988964644144,77.03568971496051
757.0,156.7827790466586,144.84304708110986,70.72912465236149
758.8,158.92550037826481,138.63306611031044,76.20541469249882
760.6,154.5073996433487,140.0877193254095,71.4379590163437
762.4,163.099237406689,141.56828739453763,74.3844705003251
764.2,159.14254564241998,141.0378284175842,68.52234949124546
766.0,158.87080806532734,138.69412223566857,67.7316887602518
767.8,166.2463251193489,142.5898458514238,81.34319168313158
769.6,165.9729022620793,150.39308365090895,69.65783684769698
771.4,162.39207634025038,134.06857429258432,77.35456109067785
773.2,156.51565465884312,138.84677754980174,67.77086039355518
775.0,160.12992983732883,136.18564394708247,80.17041244615942
776.8,153.19432282613545,141.74763737537526,66.01370572632638
778.6,161.06335025288837,130.62071853310206,79.11817279018493
780.4,150.3802908117181,144.62014737029506,68.66082291904272
782.2,158.15678695122182,136.4292257384116,72.35268620875182
784.0,161.38278920972203,137.31101354058057,72.17122341189676
785.8,160.97037156070365,132.72015435104987,79.17025099471148
787.6,156.35378276694505,150.391899956594,73.19786678621152
789.4,162.0295695334071,140.78700181084517,81.50757881517856
791.2,160.19151910681487,133.28838582463231,75.4889651802266
793.0,161.2432687164936,139.2325756602748,65.5262364836901
794.8,158.47088695929097,132.4873294709928,70.06166648615
796.6,148.85920841622877,139.51183499470798,73.76379414951974
798.4,164.88554856291617,136.70213848994266,75.16531313760352
800.2,157.59157820183964,136.47530694358198,69.43608699074441
802.0,168.07960577649618,144.2012532898053,73.49526712774112
803.8,164.76131247527331,145.82734437516922,77.3721865545366
805.6,157.0779260860727,131.85983500065367,70.20613519606853
807.4,161.08676040709764,134.6847120846726,74.41312132369526
809.2,152.50747805358566,139.16940572814957,68.33112382857645
811.0,153.01974759136047,140.76254032525807,71.38622946005412
812.8,154.2009407163659,146.75187058354274,80.25397373702569
814.6,164.4765408156365,137.37996586010578,74.60133389135831
816.4,153.87536240719427,145.07288055523247,72.4408760028059
818.2,160.87625983761967,140.93972962330835,78.27593776903443
820.0,164.5918181682435,127.48860862939759,77.20906848840373
821.8,159.92829165932264,134.72715794198643,76.66917974140794
823.6,157.11508754034884,143.96799547068514,71.32576759009955
825.4,154.3255304681069,137.2434375817096,73.51332742877672
827.2,161.28562651436192,135.96690683833762,68.56052377965726
829.0,163.54581111935133,128.59822367179913,77.28153606443949
830.8,162.50631493141535,129.6942761253946,75.18844709532775
832.6,162.30980957582713,136.56686059668155,71.31278552667008
834.4000000000001,158.02630925914414,136.72936819717282,70.75660112140491
836.2000000000002,167.6286493834892,137.50628655085129,69.89519625890853
838.0000000000001,149.9573246910598,136.31988459857453,70.52026599206567
839.8000000000001,161.73623056517016,133.87015424075935,72.10848047161528
841.6000000000001,160.20817473361367,136.41887266071893,68.00452928926265
843.4000000000001,152.61489384852672,138.911777077718,69.54469113895632
845.2000000000002,153.8976881546415,146.6452054915476,71.64937856449406
847.0000000000001,161.39637423650015,128.25108314300883,71.56438611950351
848.8000000000001,156.38640511828083,136.9382351396002,73.69698024404896
850.6,160.48518287846235,138.13850636845464,67.3311178764226
852.4,150.92889477182337,137.24533066647413,72.53380104143234
854.2,149.92654074253684,139.7816955880477,77.09307753510184
856.0,155.36819754469354,137.74687981030496,73.8328130908691
857.8,157.9366190516554,130.43734485560253,77.19124147544564
859.6,159.38119131997072,140.67104603263743,68.60203695969389
861.4,161.02980241795493,132.6564173921205,67.71806832386753
863.2,158.58076617778946,133.288861158121,70.4276322122443
865.0,153.9219339507942,132.29179227484556,71.7785008218524
866.8,156.34611661524875,139.65806974881386,68.73966769315473
868.6,160.39367754711603,123.40977000954399,74.7210533399133
870.4,156.41900534013675,128.9698092485021,70.31667716860372
872.2,162.5953748614695,142.5210010337753,75.26558282067197
874.0,158.74106241360474,136.31685931426074,67.13074671109487
875.8,157.86521972091316,129.89181856898026,70.21485817071931
877.6,151.51786199639304,135.0803924513096,65.63987299144998
879.4,155.92927218556576,132.48184738729123,74.3335026367524
881.2,147.38074063732884,134.45321922355424,66.36513528028071
883.0,159.21143411441082,124.60384776088199,77.12890588951824
884.8,155.2831632341592,132.26430130605385,71.4018247871142
886.6,162.4971248412316,136.39680393876225,58.25923900484321
888.4,147.88399856284602,137.6544860286337,66.34214470979441
890.2,163.60275941981706,129.84843400321793,77.14543969103488
892.0,151.7848075638433,135.61986147974847,63.69891336920947
893.8,163.1700507263708,134.59548847955196,73.01392316552634
895.6,158.63466935619334,131.14882691658283,63.38478789854035
897.4,160.68517619809072,126.67587859225605,71.16812473627628
899.2,153.38410592109702,126.59778173613587,57.98182762284953
901.0,160.7173501713505,129.49988291935207,62.35064173486391
902.8,154.05452032428826,137.21466183445023,71.55687327500314
904.6,148.91083994948272,132.76440337678727,63.032168224530075
906.4,151.56112169178857,135.70486718109157,72.76729536849992
908.2,162.5960202779948,126.99064418596846,78.10625120156978
910.0,151.67888538925146,129.78132051445135,62.17801737933274
911.8,160.22508412949063,140.1264182087368,73.65870768687803
913.6,151.5010295402007,130.7330404781379,65.39527307785944
915.4,162.10424457811357,138.2195007683901,66.93383715723787
917.2,159.35959340661572,137.2584456866156,74.22759233761012
919.0,163.35169976745786,139.4282233375679,67.84255743224358
920.8,158.20864867533064,122.51334188106263,63.172574333521545
922.6,163.41199939458795,128.07149908271322,62.669264452339796
924.4,149.52426735476715,139.42639576228117,70.23539829674026
926.2,152.91412424665918,134.14744854163254,74.49926287136908
928.0,160.23362323449118,129.6879480308128,61.05066397014186
929.8,155.04419502498732,134.41133085562237,67.69306454753465
931.6,151.0767152287041,130.39687744796933,66.6665742658584
933.4,157.89407215264032,129.9672034093936,66.93641039278165
935.2,157.40781056325915,133.67115433192058,66.95590654170037
937.0,159.360187756695,138.51988091500402,75.56079912977359
938.8,153.8288560151659,128.47601696505689,73.02451385291631
940.6,153.75080469408286,130.43555181301596,72.70034953692118
942.4,158.00366687352007,123.71127349643434,70.5329033142921
944.2,152.83042365764757,123.58504684743838,56.72952222776024
946.0000000000001,154.58091810657092,131.09276793980143,71.93771053432593
947.8000000000001,149.07064623670996,131.34830771714775,82.0132329088386
949.6000000000001,150.8350019344955,135.14616027267604,65.52712774765105
951.4000000000001,147.38165801298743,135.72980644750007,69.61063842497676
953.2000000000002,153.35931683628903,125.34614059262452,63.766449602356445
955.0000000000001,157.28689492036298,135.6303595928884,62.5386546929446
956.8000000000001,158.71792344131023,128.10100925090833,67.08016370843727
958.6000000000001,150.59379498737,133.4594353664631,72.2149729494759
960.4000000000001,155.8809926032148,123.31407725696226,68.12590412472254
962.2000000000002,148.002799861469,128.45601408030598,70.81404543737274
964.0,159.83752725535635,134.09214567387696,63.19034675329473
965.8,147.16316198323972,137.84163619538964,70.35742105147139
967.6,155.70760297712238,131.70090345838776,73.86631241610716
969.4,158.3591366266121,137.8422095671629,66.765661541689
971.2,148.94817663554312,129.36143099013097,78.57850927573443
973.0,152.14807602680554,135.75330958643966,74.20810808499313
974.8,151.18663023207762,113.10261070096777,63.45682281402991
976.6,148.86757903964818,117.76353146281701,55.76957722517933
978.4,143.3327115909925,131.78220829809334,62.64692173933398
980.2,157.641897301815,134.41277969726207,63.21010652125023
982.0,153.47062851565016,135.21350678141698,73.24169366824366
983.8,152.60059718044056,136.30572366292577,65.31368630695025
985.6,153.68421207540922,132.83063315426014,68.72551810257868
987.4,151.2555051197881,121.17500810509885,72.85479008040762
989.2,137.7153881817377,128.15480932198105,68.12478995743514
991.0,147.61667796038955,132.30979740697023,62.88602869641379
992.8,148.3791465136579,130.78742469307392,67.06428562446932
994.6,153.1207983798975,117.6660611927038,56.433556231227286
996.4,138.328128389613,135.48590034016746,71.4411554992763
998.2,147.0372991583277,134.56456018323578,68.1045822579739
1000.0,149.9932596,128.1002603,66.64958706
1000.0,149.2638783811869,124.1731221502279,65.80633836990151
1018.0,152.0008392489023,145.06300989420546,65.61494130981217
1036.0,158.4892789296714,132.02048705469113,67.34849278566074
1054.0,146.5268398005264,127.18840342270023,66.00070927425396
1072.0,145.65581342022665,127.09603235036353,70.04173848064899
1090.0,155.22060924488343,125.2267887129012,56.16704514111521
1108.0,152.50957272113985,128.33431272136514,64.55182867125725
1126.0,146.44156088849215,129.57943021558012,63.09089463253257
1144.0,144.47449244315223,138.14179038783303,72.1273229657514
1162.0,150.02708058259773,122.42737290964968,64.51752197577265
1180.0,148.34488426395154,133.29915993596754,64.08591941165184
1198.0,152.2270165920224,135.67865520010702,71.78607633853171
1216.0,152.14858279257587,121.74540920417783,59.38859381516593
1234.0,152.25880300129302,127.71786709317466,57.72915076006848
1252.0,146.95598052802058,130.2366816311991,65.8241971044271
1270.0,152.97841286918379,122.2404326307538,71.49156371685908
1288.0,151.8062502529677,128.79741710505473,72.28360977283225
1306.0,154.59895634617837,133.58399786532945,63.32065248674466
1324.0,144.44070535999856,127.6359853311288,61.96138903334829
1342.0,146.49025534396412,129.82586771760512,69.44983877036
1360.0,152.9119588843936,126.57915954193712,68.82333077128699
1378.0,146.4908838372261,136.70905973256188,73.78728709403758
1396.0,148.02902799117493,122.21707157353572,72.224313247375
1414.0,154.3947875465211,129.22402342225996,59.850212119813506
1432.0,144.95049234463931,134.6286551599195,64.60663197918925
1450.0,146.47844886724715,124.9287554348511,69.78602508960454
1468.0,145.56693732241067,129.84890566812143,71.56774599561457
1486.0,147.08283741308645,130.06472111629844,65.0266077978775
1504.0,146.71387050747816,131.73688429538328,69.5806899842448
1522.0,149.89902132385322,131.91162383541806,74.30558255368271
1540.0,145.86723185766326,124.11294593921453,62.333832117304
1558.0,148.38080941781735,128.60973007490057,66.20863352079411
1576.0,150.17653003805313,119.87783462794398,65.35780191773009
1594.0,147.06999243633746,125.3204110850211,64.57633648850037
1612.0,150.41967817742452,123.52853143630196,70.98766878283462
1630.0,149.2894737852215,133.46647503955597,71.4214930994649
1648.0,150.2560089061182,123.88011031671375,60.795386068704396
1666.0,151.84431258506658,123.01846780723062,70.63052478410269
1684.0,134.49925847164013,130.5303373273862,68.10329998181275
1702.0,155.69875188112903,129.10156609345063,65.6252002199163
1720.0,152.4148121671606,132.01351644567995,67.45907203696153
1738.0,144.58246850403503,129.93994799302595,64.99862261802674
1756.0,150.16156418318158,125.24948539870242,72.69539290281912
1774.0,147.9940562826239,131.70858999457704,79.48933731407557
1792.0,143.99980227379436,125.71175607415495,64.33455061109319
1810.0,155.848786683113,131.46660110261024,72.7065143522616
1828.0,148.27005783159453,124.59797520312344,63.18878448023329
1846.0,147.4301052306027,122.08735496369461,67.07884786832726
1864.0,139.33538383014857,118.50648618975035,69.70156175495279
1882.0,155.9011930157586,127.3506749222541,68.05163724484805
1900.0,145.96627470410868,139.65088429648694,65.22047754263751
1918.0,152.71197143487743,131.0511746972413,75.33097729452307
1936.0,145.35310706979814,132.82732662638998,73.28057361923726
1954.0,147.1321955656396,123.58127970614214,68.75359666046705
1972.0,149.47369633681208,120.77593620842902,70.9883243764215
1990.0,151.95562185650715,132.92277832917614,68.97797540841465
2008.0,145.1544750749277,129.30809197400157,67.69754929538058
2026.0,155.25752853673364,125.23159709145979,62.17204303654725
2044.0,147.5259663625685,136.3349191784219,58.192242025836286
2062.0,142.09984076652506,123.48593240115576,64.36885443479368
2080.0,153.07983521819045,130.72535176514873,70.19015467949683
2098.0,147.82992020848337,120.08151536577202,71.96018091472502
2116.0,146.17971986028783,124.59715291698842,65.1665632485276
2134.0,144.2283143732569,127.70774915962168,62.708523277038104
2152.0,142.86070437813422,121.80158571990101,60.80165599679413
2170.0,143.59820164119117,122.43328966002062,67.62062875530536
2188.0,152.99676622638773,129.84830631337937,65.62737859512005
2206.0,156.26445929289463,126.98831183782596,71.2642216660847
2224.0,149.63854148143568,132.84864181479037,69.6624067781008
2242.0,144.95764606722327,133.71597628504563,59.364725044486924
2260.0,148.67548407117866,125.26708391273571,71.53060451969652
2278.0,144.84099828142624,129.7207834636596,66.80480940059262
2296.0,150.84642111178036,129.9277189747658,67.57166299086214
2314.0,150.9721178529658,127.80637128980547,69.11366967911184
2332.0,146.44592365055678,132.80206177406555,65.75869257488404
2350.0,144.90896870128256,119.96521169936271,62.88077002705182
2368.0,147.14396854947017,123.36381845671691,64.39730124943657
2386.0,150.14281964345622,125.04164683387056,60.199339036217864
2404.0,148.5842273146817,122.66130717771686,70.24415289486026
2422.0,143.16198761726326,128.77833584257505,62.28550262382168
2440.0,147.55992953343718,126.83913903981733,57.69162730724264
2458.0,148.82721034849143,124.0432264468884,58.65476945768072
2476.0,139.10111738842008,131.5751566823296,63.756255159965775
2494.0,141.7455189119526,120.8334437699587,63.01131740679083
2512.0,153.28471683487064,118.43028833264006,66.321108508693
2530.0,148.59378592889658,135.4773912342942,52.75783000051966
2548.0,142.37418242398357,125.70990108960687,77.19138987866822
2566.0,151.94915939283098,135.6541591538739,70.76174335156874
2584.0,141.67935314543897,127.86499519749682,63.37600786284618
2602.0,156.00083673366646,125.21300409950983,59.53179201151532
2620.0,141.10849673623247,120.11459726423135,67.62896587568065
2638.0,149.5191796705581,126.54787876039043,74.15730361799399
2656.0,151.7795513627739,123.85834031187994,65.1893444732288
2674.0,137.48610777515293,132.79185984820055,67.51487747273023
2692.0,140.5449710089007,127.7571160192923,57.75848109108602
2710.0,154.1462178389028,129.2832130462287,61.76669956398551
2728.0,142.0288835252958,121.74859861627864,73.34466868403092
2746.0,144.82994340687804,125.34781949671948,60.51575801410918
2764.0,146.92288178827675,127.7754784711153,61.584817829914726
2782.0,142.41078992634704,126.09658263271724,60.23998980202873
2800.0,145.39287237662222,120.73342986836064,60.08460819338461
2818.0,144.86988521918215,128.76304156275748,57.58046079981654
2836.0,141.9190451265513,131.27586569973246,62.714475348776986
2854.0,140.98625549717565,121.91312598590424,68.09637147183125
2872.0,138.7232564213294,125.12069147648022,74.9229828572333
2890.0,146.92659526926084,128.04282216094316,68.18939069695118
2908.0,153.8361425561554,126.56511132660944,70.86196181039003
2926.0,146.78170506276675,126.36568971908656,61.244360924984534
2944.0,148.41792023283392,135.39445331926728,75.5189900423185
2962.0,142.73028448400078,122.40362365250229,65.39337228065658
2980.0,146.5697154196146,129.04618381790814,59.40295882199613
2998.0,142.15970682954307,130.03125917821257,64.94956711836586
3016.0,145.82145202949536,127.91234476422018,64.8794385439626
3034.0,150.36835132345738,125.87322415842262,70.18776924076352
3052.0,147.28066984142632,133.19259967137563,71.8520430394185
3070.0,147.76367429087273,125.70165179451634,68.35133280524191
3088.0,141.9523117264069,118.85120510650157,59.17485592679134
3106.0,147.90744414840358,127.18958709051236,68.74376667904733
3124.0,145.19432938798704,128.33259933722485,64.0659961158725
3142.0,141.14647739965565,121.00411128124904,71.64839800253023
3160.0,145.1483406115591,122.09932918277535,63.73762358527297
3178.0,139.59486471418583,129.15692837077424,64.46840396662753
3196.0,145.0418298952482,134.4020670735842,66.29615629119883
3214.0,145.8316948047078,127.66713245962221,63.20762394052315
3232.0,144.8126011930941,130.9969403032115,71.52269922284282
3250.0,140.1352419031894,124.69709467529064,61.25549863522013
3268.0,138.5237921651139,129.22102578271097,64.3080254555447
3286.0,138.32228637993063,128.28714200334144,55.719449071298826
3304.0,146.59202595215976,124.83782578528755,72.08965605370673
3322.0,140.7933234627023,119.796525855374,77.05149285676328
3340.0,159.3817058824946,113.44995676675447,64.65163950157478
3358.0,144.26300878912494,121.97598084791463,63.32129088776379
3376.0,146.51830459590929,127.48625000053572,63.729140932163496
3394.0,146.0536294097817,129.6153935635312,58.61523417260718
3412.0,142.19379826838906,122.9000136879027,68.86509123104358
3430.0,140.36519848552197,134.30289548905023,59.59657466566226
3448.0,146.058987689699,133.45182687104437,67.44557643593775
3466.0,143.73530688036564,126.47276111981829,62.38564678427925
3484.0000000000005,144.7953542263431,132.523839670508,56.51667950247091
3502.0000000000005,155.2950409502479,127.08727674733284,70.63122909987284
3520.0000000000005,141.75239921231193,129.05692833332554,77.93648761647809
3538.0000000000005,139.29520745067933,127.86218256448164,62.222377503952885
3556.0000000000005,144.17293952411984,113.97250673626304,76.19578549369602
3574.0000000000005,141.40506146936775,128.53876463125016,67.72771686006674
3592.0000000000005,147.11238140287844,118.83396347349694,72.81354960125338
3610.0,137.98399615984965,118.67441167718187,64.86462428041831
3628.0,139.11050810118664,128.16997543995214,61.538388950360414
3646.0,147.82509195382713,117.78200424315916,68.28022197884795
3664.0,138.77830057052284,122.90862100729994,68.09999167138058
3682.0,145.84587502978763,120.5524801788479,63.958232730664214
3700.0,139.52334014149721,126.34555268422189,68.450766984817
3718.0,141.0788962094972,126.60362106493646,69.96794266380806
3736.0,148.99447154274355,128.46067822591505,66.5044565244098
3754.0,151.3932301331795,121.96374939691705,74.13467853975742
3772.0,150.72842813523087,128.62752326078063,80.22040876072822
3790.0,145.1594651229744,125.83546881989979,60.23804399072393
3808.0,152.22650233743042,127.53199035939639,59.92880967470245
3826.0,141.31247044041766,135.73023911268965,64.2980948294634
3844.0,137.38676572351974,128.19103617943654,63.98733878628822
3862.0,142.6085514469751,124.44315073063645,60.850173449617245
3880.0,144.5485816440383,116.60175087355758,67.9791259117822
3898.0,144.96657040734314,127.04029762277032,59.035807775290586
3916.0,140.0008958043963,117.7776881067166,59.46401207710703
3934.0,154.80742581184114,120.78623906216669,62.790288348381516
3952.0,144.3855225348547,132.29631982212152,70.3411117483221
3970.0,138.5830366210184,129.5178237958391,69.26195236372442
3988.0,148.46394080013738,126.14257029192294,61.89980636305916
4006.0,142.49456362395816,129.76786961747158,65.84123228551343
4024.0,144.2414510243092,130.89760073133507,69.46628533262586
4042.0,133.68464057497349,121.32941170605561,53.609461066087725
4060.0000000000005,147.5099472569147,126.08039191780836,74.82586406861536
4078.0000000000005,159.46723029611127,122.57457539999723,62.72125654170168
4096.0,140.47793238201803,121.59416913678908,68.6464906840727
4114.0,143.17719160798003,127.56030174843126,61.90581808809565
4132.0,143.11051979857788,131.33198872831326,63.99607570053902
4150.0,138.7576586270927,127.98394469575344,69.67417261579496
4168.0,143.4906283671679,128.40995828057652,63.019877613671774
4186.0,147.32113601153117,126.96122028169687,68.23230344108619
4204.0,143.6287801382031,138.28442111568677,69.31366880994891
4222.0,140.5023657332664,124.79868133568148,62.49307766685338
4240.0,133.90076983084174,127.52803259695128,66.6467218994135
4258.0,139.22701437050023,118.99375887676491,58.49042184056844
4276.0,131.83314165618845,122.92984343117135,64.24207541992503
4294.0,145.88711319966586,129.25380149491065,59.81355662193316
4312.0,146.25113250638267,125.70574784126829,62.66495159604094
4330.0,138.46099749087438,134.34431514445262,59.71349672325652
4348.0,141.63327715755184,124.33176164441069,59.52595599323609
4366.0,140.5871594421235,133.792177413566,63.08461243819762
4384.0,135.04159793816066,133.87169387165738,70.11787983935079
